,arrival,parking_entry,kiosk,department_entrance,department_exit,parking_exit,departure,visit_time,parking_entry_wait,kiosk_wait,department_entrance_wait,department_exit_wait,parking_exit_wait,departure_wait,parking_entry_wait_wgt,kiosk_wait_wgt,department_entrance_wait_wgt,department_exit_wait_wgt,parking_exit_wait_wgt,departure_wait_wgt,Rating,Date
597,22:49:18,22:54:18,23:05:18,23:24:18,0:12:18,0:24:18,0:30:18,101,5,11,19,48,12,6,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-25
598,3:02:31,3:09:31,3:16:31,3:23:31,4:10:31,4:18:31,4:21:31,79,7,7,7,47,8,3,0.088,0.265,0.324,0.206,0.088,0.029,5.0,2021-06-21
599,4:12:51,4:14:51,4:28:51,4:48:51,5:22:51,5:29:51,5:37:51,85,2,14,20,34,7,8,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-23
600,9:01:40,9:07:40,9:21:40,9:48:40,10:46:40,10:56:40,11:00:40,119,6,14,27,58,10,4,0.088,0.265,0.324,0.206,0.088,0.029,8.0,2021-06-25
601,21:05:17,21:10:17,21:20:17,21:48:17,22:26:17,22:37:17,22:42:17,97,5,10,28,38,11,5,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-21
602,2:39:40,2:45:40,3:02:40,3:21:40,3:58:40,4:03:40,4:10:40,91,6,17,19,37,5,7,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-26
603,7:25:22,7:33:22,7:39:22,8:13:22,9:01:22,9:06:22,9:09:22,104,8,6,34,48,5,3,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-18
604,6:32:14,6:37:14,6:50:14,7:22:14,8:19:14,8:23:14,8:26:14,114,5,13,32,57,4,3,0.088,0.265,0.324,0.206,0.088,0.029,8.0,2021-06-23
605,9:30:39,9:32:39,9:47:39,10:01:39,10:37:39,10:51:39,10:57:39,87,2,15,14,36,14,6,0.088,0.265,0.324,0.206,0.088,0.029,5.0,2021-06-24
606,19:17:32,19:18:32,19:30:32,19:47:32,20:17:32,20:32:32,20:41:32,84,1,12,17,30,15,9,0.088,0.265,0.324,0.206,0.088,0.029,5.0,2021-06-20
607,16:51:38,16:59:38,17:08:38,17:22:38,18:04:38,18:16:38,18:17:38,86,8,9,14,42,12,1,0.088,0.265,0.324,0.206,0.088,0.029,5.0,2021-06-25
608,14:21:57,14:24:57,14:37:57,14:54:57,15:28:57,15:41:57,15:43:57,82,3,13,17,34,13,2,0.088,0.265,0.324,0.206,0.088,0.029,5.0,2021-06-27
609,23:47:15,23:50:15,0:07:15,0:29:15,0:59:15,1:06:15,1:09:15,82,3,17,22,30,7,3,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-19
610,1:45:43,1:53:43,2:00:43,2:15:43,3:15:43,3:30:43,3:37:43,112,8,7,15,60,15,7,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-21
611,18:09:33,18:13:33,18:20:33,18:51:33,19:36:33,19:50:33,19:54:33,105,4,7,31,45,14,4,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-27
612,2:23:35,2:28:35,2:38:35,2:57:35,3:30:35,3:37:35,3:38:35,75,5,10,19,33,7,1,0.088,0.265,0.324,0.206,0.088,0.029,5.0,2021-06-23
613,19:00:56,19:07:56,19:11:56,19:29:56,20:23:56,20:33:56,20:39:56,99,7,4,18,54,10,6,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-23
614,9:13:59,9:20:59,9:26:59,9:51:59,10:44:59,11:00:59,11:07:59,114,7,6,25,53,16,7,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-22
615,7:27:18,7:33:18,7:47:18,8:07:18,9:00:18,9:10:18,9:18:18,111,6,14,20,53,10,8,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-20
616,19:01:58,19:06:58,19:10:58,19:17:58,20:14:58,20:21:58,20:24:58,83,5,4,7,57,7,3,0.088,0.265,0.324,0.206,0.088,0.029,5.0,2021-06-26
617,12:47:23,12:52:23,12:57:23,13:04:23,13:31:23,13:46:23,13:53:23,66,5,5,7,27,15,7,0.088,0.265,0.324,0.206,0.088,0.029,3.0,2021-06-22
618,16:36:48,16:42:48,16:56:48,17:27:48,18:31:48,18:35:48,18:42:48,126,6,14,31,64,4,7,0.088,0.265,0.324,0.206,0.088,0.029,9.0,2021-06-24
619,20:55:04,20:58:04,21:10:04,21:39:04,22:38:04,22:45:04,22:52:04,117,3,12,29,59,7,7,0.088,0.265,0.324,0.206,0.088,0.029,8.0,2021-06-27
620,1:55:55,2:04:55,2:17:55,2:31:55,3:24:55,3:34:55,3:43:55,108,9,13,14,53,10,9,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-21
621,19:20:35,19:24:35,19:40:35,20:00:35,20:47:35,20:52:35,21:01:35,101,4,16,20,47,5,9,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-20
622,3:18:31,3:21:31,3:26:31,3:43:31,4:09:31,4:14:31,4:15:31,57,3,5,17,26,5,1,0.088,0.265,0.324,0.206,0.088,0.029,4.0,2021-06-23
623,8:48:59,8:52:59,9:06:59,9:32:59,10:24:59,10:36:59,10:39:59,111,4,14,26,52,12,3,0.088,0.265,0.324,0.206,0.088,0.029,8.0,2021-06-21
624,6:57:46,6:59:46,7:12:46,7:31:46,8:02:46,8:06:46,8:12:46,75,2,13,19,31,4,6,0.088,0.265,0.324,0.206,0.088,0.029,5.0,2021-06-19
625,22:35:49,22:39:49,22:48:49,23:16:49,0:06:49,0:15:49,0:17:49,102,4,9,28,50,9,2,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-22
626,2:29:58,2:31:58,2:35:58,2:49:58,3:22:58,3:33:58,3:36:58,67,2,4,14,33,11,3,0.088,0.265,0.324,0.206,0.088,0.029,4.0,2021-06-20
627,4:08:36,4:13:36,4:22:36,4:52:36,5:24:36,5:33:36,5:42:36,94,5,9,30,32,9,9,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-20
628,18:42:17,18:47:17,19:04:17,19:19:17,20:13:17,20:21:17,20:26:17,104,5,17,15,54,8,5,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-23
629,21:24:51,21:25:51,21:31:51,21:53:51,22:21:51,22:26:51,22:30:51,66,1,6,22,28,5,4,0.088,0.265,0.324,0.206,0.088,0.029,5.0,2021-06-21
630,14:40:49,14:46:49,14:52:49,15:17:49,16:14:49,16:21:49,16:28:49,108,6,6,25,57,7,7,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-20
631,19:40:50,19:47:50,19:59:50,20:11:50,21:12:50,21:26:50,21:32:50,112,7,12,12,61,14,6,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-25
632,0:18:33,0:22:33,0:29:33,0:53:33,1:43:33,1:57:33,2:05:33,107,4,7,24,50,14,8,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-27
633,19:18:41,19:23:41,19:34:41,19:58:41,20:55:41,21:06:41,21:14:41,116,5,11,24,57,11,8,0.088,0.265,0.324,0.206,0.088,0.029,8.0,2021-06-19
634,6:41:18,6:43:18,6:55:18,7:21:18,8:09:18,8:26:18,8:32:18,111,2,12,26,48,17,6,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-22
635,17:35:54,17:37:54,17:50:54,17:59:54,19:03:54,19:15:54,19:18:54,103,2,13,9,64,12,3,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-26
636,12:02:09,12:04:09,12:09:09,12:39:09,13:11:09,13:25:09,13:31:09,89,2,5,30,32,14,6,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-25
637,6:49:04,6:51:04,7:00:04,7:16:04,7:48:04,7:52:04,7:54:04,65,2,9,16,32,4,2,0.088,0.265,0.324,0.206,0.088,0.029,4.0,2021-06-24
638,13:16:46,13:19:46,13:34:46,13:51:46,14:43:46,14:59:46,15:03:46,107,3,15,17,52,16,4,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-22
639,4:28:44,4:30:44,4:45:44,4:59:44,5:38:44,5:42:44,5:50:44,82,2,15,14,39,4,8,0.088,0.265,0.324,0.206,0.088,0.029,5.0,2021-06-20
640,13:21:02,13:28:02,13:44:02,14:04:02,14:48:02,14:59:02,15:00:02,99,7,16,20,44,11,1,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-18
641,16:45:13,16:48:13,17:00:13,17:15:13,17:55:13,18:04:13,18:11:13,86,3,12,15,40,9,7,0.088,0.265,0.324,0.206,0.088,0.029,5.0,2021-06-22
642,2:29:07,2:30:07,2:40:07,3:03:07,3:37:07,3:49:07,3:51:07,82,1,10,23,34,12,2,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-25
643,12:06:18,12:09:18,12:23:18,12:32:18,13:04:18,13:15:18,13:21:18,75,3,14,9,32,11,6,0.088,0.265,0.324,0.206,0.088,0.029,4.0,2021-06-20
644,0:05:50,0:11:50,0:24:50,0:46:50,1:27:50,1:36:50,1:43:50,98,6,13,22,41,9,7,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-20
645,10:35:47,10:38:47,10:50:47,11:20:47,12:00:47,12:14:47,12:19:47,104,3,12,30,40,14,5,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-26
646,12:32:00,12:39:00,12:51:00,13:09:00,13:38:00,13:44:00,13:51:00,79,7,12,18,29,6,7,0.088,0.265,0.324,0.206,0.088,0.029,5.0,2021-06-24
647,17:42:13,17:46:13,17:55:13,18:20:13,19:07:13,19:16:13,19:23:13,101,4,9,25,47,9,7,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-26
648,12:25:27,12:29:27,12:45:27,13:17:27,14:17:27,14:23:27,14:30:27,125,4,16,32,60,6,7,0.088,0.265,0.324,0.206,0.088,0.029,9.0,2021-06-18
649,14:50:20,14:55:20,15:02:20,15:34:20,16:17:20,16:24:20,16:27:20,97,5,7,32,43,7,3,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-18
650,1:41:37,1:45:37,2:00:37,2:20:37,3:07:37,3:12:37,3:16:37,95,4,15,20,47,5,4,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-22
651,10:57:30,11:02:30,11:15:30,11:27:30,12:20:30,12:36:30,12:41:30,104,5,13,12,53,16,5,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-27
652,9:54:46,10:00:46,10:16:46,10:45:46,11:13:46,11:28:46,11:36:46,102,6,16,29,28,15,8,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-21
653,15:13:35,15:21:35,15:34:35,15:44:35,16:29:35,16:37:35,16:42:35,89,8,13,10,45,8,5,0.088,0.265,0.324,0.206,0.088,0.029,5.0,2021-06-24
654,11:30:33,11:38:33,11:54:33,12:05:33,12:54:33,13:04:33,13:13:33,103,8,16,11,49,10,9,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-19
655,13:17:04,13:22:04,13:32:04,13:42:04,14:15:04,14:18:04,14:24:04,67,5,10,10,33,3,6,0.088,0.265,0.324,0.206,0.088,0.029,4.0,2021-06-21
656,3:04:45,3:08:45,3:15:45,3:32:45,4:33:45,4:44:45,4:50:45,106,4,7,17,61,11,6,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-23
657,17:58:27,18:02:27,18:11:27,18:41:27,19:15:27,19:20:27,19:23:27,85,4,9,30,34,5,3,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-24
658,15:15:12,15:21:12,15:33:12,15:59:12,16:41:12,16:51:12,16:56:12,101,6,12,26,42,10,5,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-21
659,14:50:45,14:54:45,15:02:45,15:27:45,16:25:45,16:31:45,16:40:45,110,4,8,25,58,6,9,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-18
660,4:55:16,5:00:16,5:08:16,5:24:16,6:16:16,6:32:16,6:40:16,105,5,8,16,52,16,8,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-25
661,22:46:01,22:48:01,23:01:01,23:16:01,23:59:01,0:12:01,0:15:01,89,2,13,15,43,13,3,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-27
662,3:59:51,4:03:51,4:14:51,4:20:51,5:03:51,5:17:51,5:19:51,80,4,11,6,43,14,2,0.088,0.265,0.324,0.206,0.088,0.029,5.0,2021-06-26
663,11:30:20,11:35:20,11:44:20,12:12:20,13:06:20,13:11:20,13:14:20,104,5,9,28,54,5,3,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-22
664,10:32:16,10:36:16,10:40:16,11:15:16,11:57:16,12:11:16,12:16:16,104,4,4,35,42,14,5,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-24
665,15:48:26,15:54:26,16:01:26,16:31:26,17:14:26,17:29:26,17:37:26,109,6,7,30,43,15,8,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-23
666,3:09:05,3:11:05,3:16:05,3:42:05,4:17:05,4:25:05,4:28:05,79,2,5,26,35,8,3,0.088,0.265,0.324,0.206,0.088,0.029,5.0,2021-06-25
667,7:56:10,8:02:10,8:09:10,8:34:10,9:12:10,9:28:10,9:30:10,94,6,7,25,38,16,2,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-20
668,20:47:00,20:53:00,21:03:00,21:20:00,21:55:00,22:08:00,22:14:00,87,6,10,17,35,13,6,0.088,0.265,0.324,0.206,0.088,0.029,5.0,2021-06-20
669,22:32:15,22:33:15,22:38:15,22:55:15,23:33:15,23:42:15,23:46:15,74,1,5,17,38,9,4,0.088,0.265,0.324,0.206,0.088,0.029,5.0,2021-06-21
670,10:14:01,10:20:01,10:30:01,10:46:01,11:49:01,11:56:01,12:01:01,107,6,10,16,63,7,5,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-27
671,19:19:20,19:25:20,19:37:20,19:51:20,20:18:20,20:27:20,20:34:20,75,6,12,14,27,9,7,0.088,0.265,0.324,0.206,0.088,0.029,4.0,2021-06-23
672,3:25:29,3:30:29,3:40:29,3:55:29,4:33:29,4:45:29,4:52:29,87,5,10,15,38,12,7,0.088,0.265,0.324,0.206,0.088,0.029,5.0,2021-06-27
673,2:19:14,2:27:14,2:33:14,2:56:14,3:49:14,3:57:14,4:05:14,106,8,6,23,53,8,8,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-18
674,1:41:49,1:44:49,1:47:49,2:07:49,3:10:49,3:16:49,3:19:49,98,3,3,20,63,6,3,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-21
675,18:18:54,18:22:54,18:38:54,19:06:54,19:40:54,19:56:54,20:01:54,103,4,16,28,34,16,5,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-22
676,22:01:46,22:10:46,22:19:46,22:43:46,23:40:46,23:45:46,23:48:46,107,9,9,24,57,5,3,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-27
677,4:25:14,4:28:14,4:44:14,5:00:14,5:54:14,6:07:14,6:12:14,107,3,16,16,54,13,5,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-23
678,10:52:38,10:56:38,11:08:38,11:29:38,12:08:38,12:21:38,12:26:38,94,4,12,21,39,13,5,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-19
679,14:28:17,14:31:17,14:43:17,14:52:17,15:24:17,15:31:17,15:39:17,71,3,12,9,32,7,8,0.088,0.265,0.324,0.206,0.088,0.029,4.0,2021-06-22
680,0:27:15,0:31:15,0:36:15,1:07:15,2:05:15,2:14:15,2:22:15,115,4,5,31,58,9,8,0.088,0.265,0.324,0.206,0.088,0.029,8.0,2021-06-23
681,0:21:48,0:26:48,0:29:48,0:51:48,1:27:48,1:34:48,1:43:48,82,5,3,22,36,7,9,0.088,0.265,0.324,0.206,0.088,0.029,5.0,2021-06-21
682,7:05:16,7:10:16,7:18:16,7:25:16,8:03:16,8:16:16,8:22:16,77,5,8,7,38,13,6,0.088,0.265,0.324,0.206,0.088,0.029,4.0,2021-06-20
683,1:30:26,1:33:26,1:39:26,2:01:26,2:39:26,2:46:26,2:52:26,82,3,6,22,38,7,6,0.088,0.265,0.324,0.206,0.088,0.029,5.0,2021-06-27
684,2:10:29,2:13:29,2:28:29,2:50:29,3:45:29,3:51:29,3:58:29,108,3,15,22,55,6,7,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-19
685,19:52:37,19:54:37,20:01:37,20:20:37,20:53:37,21:07:37,21:14:37,82,2,7,19,33,14,7,0.088,0.265,0.324,0.206,0.088,0.029,5.0,2021-06-18
686,1:53:24,1:57:24,2:10:24,2:17:24,2:57:24,3:05:24,3:08:24,75,4,13,7,40,8,3,0.088,0.265,0.324,0.206,0.088,0.029,5.0,2021-06-25
687,19:47:38,19:53:38,20:04:38,20:24:38,21:09:38,21:15:38,21:19:38,92,6,11,20,45,6,4,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-19
688,7:32:00,7:37:00,7:45:00,7:55:00,8:23:00,8:34:00,8:39:00,67,5,8,10,28,11,5,0.088,0.265,0.324,0.206,0.088,0.029,4.0,2021-06-22
689,9:06:40,9:10:40,9:20:40,9:54:40,10:37:40,10:43:40,10:47:40,101,4,10,34,43,6,4,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-20
690,7:54:13,7:55:13,8:04:13,8:23:13,8:56:13,9:07:13,9:12:13,78,1,9,19,33,11,5,0.088,0.265,0.324,0.206,0.088,0.029,5.0,2021-06-21
691,18:40:30,18:46:30,18:58:30,19:21:30,19:53:30,20:07:30,20:08:30,88,6,12,23,32,14,1,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-19
692,13:40:42,13:43:42,13:53:42,14:25:42,15:14:42,15:19:42,15:20:42,100,3,10,32,49,5,1,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-23
693,19:45:23,19:48:23,19:56:23,20:08:23,20:46:23,20:52:23,20:58:23,73,3,8,12,38,6,6,0.088,0.265,0.324,0.206,0.088,0.029,4.0,2021-06-20
694,3:56:53,4:03:53,4:11:53,4:36:53,5:05:53,5:11:53,5:14:53,78,7,8,25,29,6,3,0.088,0.265,0.324,0.206,0.088,0.029,5.0,2021-06-19
695,12:13:25,12:19:25,12:29:25,12:40:25,13:20:25,13:34:25,13:42:25,89,6,10,11,40,14,8,0.088,0.265,0.324,0.206,0.088,0.029,5.0,2021-06-24
696,16:40:59,16:43:59,16:48:59,17:13:59,17:57:59,18:01:59,18:08:59,88,3,5,25,44,4,7,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-25
697,21:04:33,21:10:33,21:19:33,21:41:33,22:38:33,22:55:33,23:01:33,117,6,9,22,57,17,6,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-22
698,15:05:53,15:10:53,15:22:53,15:38:53,16:27:53,16:41:53,16:48:53,103,5,12,16,49,14,7,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-24
699,13:07:44,13:12:44,13:26:44,13:43:44,14:42:44,14:52:44,14:56:44,109,5,14,17,59,10,4,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-26
700,20:33:45,20:40:45,20:47:45,21:05:45,21:48:45,21:57:45,21:58:45,85,7,7,18,43,9,1,0.088,0.265,0.324,0.206,0.088,0.029,5.0,2021-06-20
701,23:38:34,23:44:34,23:51:34,0:14:34,0:59:34,1:14:34,1:16:34,98,6,7,23,45,15,2,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-22
702,23:52:12,23:59:12,0:08:12,0:33:12,1:37:12,1:42:12,1:46:12,114,7,9,25,64,5,4,0.088,0.265,0.324,0.206,0.088,0.029,8.0,2021-06-19
703,5:45:31,5:51:31,5:57:31,6:21:31,6:51:31,7:01:31,7:08:31,83,6,6,24,30,10,7,0.088,0.265,0.324,0.206,0.088,0.029,5.0,2021-06-18
704,14:33:18,14:38:18,14:52:18,15:23:18,16:00:18,16:09:18,16:16:18,103,5,14,31,37,9,7,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-27
705,21:01:55,21:05:55,21:14:55,21:27:55,21:57:55,22:06:55,22:14:55,73,4,9,13,30,9,8,0.088,0.265,0.324,0.206,0.088,0.029,4.0,2021-06-22
706,23:49:18,23:53:18,23:59:18,0:27:18,1:25:18,1:40:18,1:48:18,119,4,6,28,58,15,8,0.088,0.265,0.324,0.206,0.088,0.029,8.0,2021-06-26
707,9:20:31,9:26:31,9:33:31,9:45:31,10:26:31,10:30:31,10:36:31,76,6,7,12,41,4,6,0.088,0.265,0.324,0.206,0.088,0.029,5.0,2021-06-18
708,20:55:10,21:01:10,21:07:10,21:33:10,22:24:10,22:29:10,22:38:10,103,6,6,26,51,5,9,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-22
709,0:05:00,0:08:00,0:15:00,0:33:00,1:15:00,1:28:00,1:34:00,89,3,7,18,42,13,6,0.088,0.265,0.324,0.206,0.088,0.029,5.0,2021-06-20
710,10:33:26,10:38:26,10:47:26,11:07:26,12:07:26,12:11:26,12:19:26,106,5,9,20,60,4,8,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-19
711,17:35:08,17:39:08,17:54:08,18:10:08,18:42:08,18:51:08,18:55:08,80,4,15,16,32,9,4,0.088,0.265,0.324,0.206,0.088,0.029,5.0,2021-06-25
712,2:17:35,2:20:35,2:23:35,2:53:35,3:50:35,4:01:35,4:03:35,106,3,3,30,57,11,2,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-26
713,16:26:48,16:33:48,16:49:48,17:14:48,18:17:48,18:31:48,18:36:48,130,7,16,25,63,14,5,0.088,0.265,0.324,0.206,0.088,0.029,9.0,2021-06-24
714,22:16:28,22:24:28,22:36:28,23:02:28,0:07:28,0:22:28,0:30:28,134,8,12,26,65,15,8,0.088,0.265,0.324,0.206,0.088,0.029,9.0,2021-06-24
715,4:38:56,4:42:56,4:57:56,5:22:56,5:48:56,6:01:56,6:07:56,89,4,15,25,26,13,6,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-24
716,21:47:09,21:50:09,21:57:09,22:23:09,23:23:09,23:31:09,23:34:09,107,3,7,26,60,8,3,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-20
717,23:51:29,23:54:29,0:08:29,0:40:29,1:18:29,1:32:29,1:38:29,107,3,14,32,38,14,6,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-22
718,0:56:09,1:01:09,1:16:09,1:47:09,2:36:09,2:53:09,2:58:09,122,5,15,31,49,17,5,0.088,0.265,0.324,0.206,0.088,0.029,8.0,2021-06-20
719,18:26:01,18:30:01,18:35:01,18:57:01,19:25:01,19:40:01,19:46:01,80,4,5,22,28,15,6,0.088,0.265,0.324,0.206,0.088,0.029,5.0,2021-06-24
720,10:23:58,10:27:58,10:43:58,11:15:58,12:06:58,12:13:58,12:18:58,115,4,16,32,51,7,5,0.088,0.265,0.324,0.206,0.088,0.029,8.0,2021-06-23
721,7:07:20,7:13:20,7:28:20,7:47:20,8:17:20,8:29:20,8:30:20,83,6,15,19,30,12,1,0.088,0.265,0.324,0.206,0.088,0.029,5.0,2021-06-21
722,22:48:20,22:57:20,23:04:20,23:21:20,23:50:20,23:55:20,23:59:20,71,9,7,17,29,5,4,0.088,0.265,0.324,0.206,0.088,0.029,4.0,2021-06-19
723,5:12:08,5:17:08,5:28:08,5:39:08,6:19:08,6:32:08,6:38:08,86,5,11,11,40,13,6,0.088,0.265,0.324,0.206,0.088,0.029,5.0,2021-06-26
724,16:27:17,16:32:17,16:48:17,17:16:17,17:56:17,18:08:17,18:11:17,104,5,16,28,40,12,3,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-23
725,17:16:34,17:23:34,17:39:34,18:09:34,19:13:34,19:26:34,19:33:34,137,7,16,30,64,13,7,0.088,0.265,0.324,0.206,0.088,0.029,9.0,2021-06-27
726,15:48:30,15:54:30,15:58:30,16:19:30,17:03:30,17:11:30,17:15:30,87,6,4,21,44,8,4,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-27
727,13:11:01,13:15:01,13:26:01,13:44:01,14:12:01,14:19:01,14:23:01,72,4,11,18,28,7,4,0.088,0.265,0.324,0.206,0.088,0.029,5.0,2021-06-24
728,20:03:23,20:07:23,20:13:23,20:45:23,21:26:23,21:40:23,21:42:23,99,4,6,32,41,14,2,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-21
729,12:51:37,12:58:37,13:09:37,13:24:37,14:03:37,14:11:37,14:17:37,86,7,11,15,39,8,6,0.088,0.265,0.324,0.206,0.088,0.029,5.0,2021-06-24
730,1:56:43,2:05:43,2:15:43,2:33:43,3:26:43,3:34:43,3:35:43,99,9,10,18,53,8,1,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-26
731,7:14:40,7:22:40,7:28:40,7:37:40,8:34:40,8:43:40,8:50:40,96,8,6,9,57,9,7,0.088,0.265,0.324,0.206,0.088,0.029,5.0,2021-06-25
732,18:34:24,18:39:24,18:51:24,18:57:24,19:51:24,20:06:24,20:12:24,98,5,12,6,54,15,6,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-26
733,16:39:36,16:47:36,17:03:36,17:11:36,18:12:36,18:16:36,18:24:36,105,8,16,8,61,4,8,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-26
734,13:54:34,13:57:34,14:00:34,14:31:34,15:30:34,15:35:34,15:38:34,104,3,3,31,59,5,3,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-26
735,23:55:01,0:00:01,0:07:01,0:18:01,0:45:01,0:53:01,0:59:01,64,5,7,11,27,8,6,0.088,0.265,0.324,0.206,0.088,0.029,4.0,2021-06-26
736,16:22:14,16:26:14,16:34:14,17:03:14,17:43:14,17:55:14,18:01:14,99,4,8,29,40,12,6,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-19
737,19:24:43,19:28:43,19:36:43,20:04:43,20:50:43,21:03:43,21:06:43,102,4,8,28,46,13,3,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-19
738,14:38:12,14:44:12,14:58:12,15:24:12,16:03:12,16:11:12,16:16:12,98,6,14,26,39,8,5,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-19
739,17:55:40,18:01:40,18:16:40,18:43:40,19:34:40,19:46:40,19:50:40,115,6,15,27,51,12,4,0.088,0.265,0.324,0.206,0.088,0.029,8.0,2021-06-27
740,13:36:04,13:41:04,13:51:04,14:17:04,14:48:04,14:53:04,15:00:04,84,5,10,26,31,5,7,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-21
741,15:47:01,15:53:01,16:09:01,16:42:01,17:09:01,17:13:01,17:15:01,88,6,16,33,27,4,2,0.088,0.265,0.324,0.206,0.088,0.029,7.0,2021-06-19
742,12:16:53,12:20:53,12:28:53,12:43:53,13:09:53,13:18:53,13:24:53,68,4,8,15,26,9,6,0.088,0.265,0.324,0.206,0.088,0.029,4.0,2021-06-27
743,14:36:20,14:44:20,14:48:20,15:14:20,15:50:20,15:59:20,16:01:20,85,8,4,26,36,9,2,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-23
744,13:45:23,13:47:23,14:03:23,14:25:23,15:01:23,15:15:23,15:21:23,96,2,16,22,36,14,6,0.088,0.265,0.324,0.206,0.088,0.029,6.0,2021-06-24
